full_country_year,country_full,year_full,country,year,MPI,var_sample,A_int,A_avg,A_avg_raw,A_int_rank,centrality_w_norm,centrality_w_norm_rank,full_names,,,,,,,
Albania 2009,Albania,2009,alb,9,0.086470518,d_educ_01,0.002706301,0.002988621,0.083764216,7,0.032650526,7,Schooling,,,NIU,Niue,,,
Albania 2009,Albania,2009,alb,9,0.086470518,d_wtr_01,0.009178456,0.009166707,0.077292062,3,0.098585238,4,Drinking water,,,NFK,Norfolk Island,,,
Albania 2009,Albania,2009,alb,9,0.086470518,d_sani_01,0.008191605,0.011290133,0.078278913,5,0.117574665,3,Sanitation,,,MNP,Northern Mariana Islands (the),,,
Albania 2009,Albania,2009,alb,9,0.086470518,d_hsg_01,0.017916797,0.022213958,0.068553721,2,0.2281438,2,Housing,,,NOR,Norway,,,
Albania 2009,Albania,2009,alb,9,0.086470518,d_ckfl_01,0.034605565,0.029822032,0.051864953,1,0.347305489,1,Cooking fuel,,,OMN,Oman,,,
Albania 2009,Albania,2009,alb,9,0.086470518,d_asst_01,0.000916319,0.001993839,0.085554199,8,0.021587828,8,Assets,,,PAK,Pakistan,,,
Serbia 2014,Serbia,2014,srb,14,0.048311686,d_cm_01,0.001457929,0.001038836,0.046853757,6,0.032233535,10,Child mortality,,,PLW,Palau,,,
Serbia 2014,Serbia,2014,srb,14,0.048311686,d_nutr_01,0.001258865,0.001046261,0.047052821,7,0.037999744,8,Nutrition,,,PSE,Palestine,,,
Serbia 2014,Serbia,2014,srb,14,0.048311686,d_satt_01,0.00067786,0.000967638,0.047633826,8,0.035511589,9,School attendance,,,PAN,Panama,,,
Serbia 2014,Serbia,2014,srb,14,0.048311686,d_educ_01,0.00262779,0.002685956,0.045683896,3,0.102757378,3,Schooling,,,PNG,Papua New Guinea,,,
Serbia 2014,Serbia,2014,srb,14,0.048311686,d_elct_01,0.00026906,0.000713363,0.048042625,10,0.041998206,6,Electricity,,,PRY,Paraguay,,,
Serbia 2014,Serbia,2014,srb,14,0.048311686,d_wtr_01,0.002098129,0.001286069,0.046213556,5,0.039127159,7,Drinking water,,,PER,Peru,,,
Serbia 2014,Serbia,2014,srb,14,0.048311686,d_sani_01,0.002937009,0.003710148,0.045374677,2,0.118406668,2,Sanitation,,,PHL,Philippines (the),,,
Serbia 2014,Serbia,2014,srb,14,0.048311686,d_hsg_01,0.002362909,0.00228807,0.045948776,4,0.101594425,4,Housing,,,PCN,Pitcairn,,,
Serbia 2014,Serbia,2014,srb,14,0.048311686,d_ckfl_01,0.034340851,0.008600749,0.013970835,1,0.446382871,1,Cooking fuel,,,POL,Poland,,,
Serbia 2014,Serbia,2014,srb,14,0.048311686,d_asst_01,0.000281283,0.000756693,0.048030402,9,0.043988423,5,Assets,,,PRT,Portugal,,,
Zimbabwe 2019,Zimbabwe,2019,zwe,19,0.319737861,d_cm_01,0.004177696,0.015663282,0.315560165,9,0.013957235,10,Child mortality,,,PRI,Puerto Rico,,,
Zimbabwe 2019,Zimbabwe,2019,zwe,19,0.319737861,d_nutr_01,0.017434743,0.061763691,0.302303118,7,0.054832558,7,Nutrition,,,QAT,Qatar,,,
Zimbabwe 2019,Zimbabwe,2019,zwe,19,0.319737861,d_satt_01,0.009210322,0.038149502,0.310527539,8,0.034011043,8,School attendance,,,MKD,Republic of North Macedonia,,,
Zimbabwe 2019,Zimbabwe,2019,zwe,19,0.319737861,d_educ_01,0.003934585,0.018945959,0.315803276,10,0.017008055,9,Schooling,,,ROU,Romania,,,
Zimbabwe 2019,Zimbabwe,2019,zwe,19,0.319737861,d_elct_01,0.045018805,0.165304142,0.274719056,4,0.147142023,3,Electricity,,,RUS,Russian Federation (the),,,
Zimbabwe 2019,Zimbabwe,2019,zwe,19,0.319737861,d_wtr_01,0.046441259,0.163914647,0.273296602,3,0.146361472,4,Drinking water,,,RWA,Rwanda,,,
Zimbabwe 2019,Zimbabwe,2019,zwe,19,0.319737861,d_sani_01,0.063341776,0.182695042,0.256396084,2,0.168659856,2,Sanitation,,,REU,Réunion,,,
Zimbabwe 2019,Zimbabwe,2019,zwe,19,0.319737861,d_hsg_01,0.031063838,0.128745749,0.288674023,5,0.112961996,5,Housing,,,BLM,Saint Barthélemy,,,
Zimbabwe 2019,Zimbabwe,2019,zwe,19,0.319737861,d_ckfl_01,0.070034013,0.218960067,0.249703848,1,0.200514473,1,Cooking fuel,,,SHN,"Saint Helena, Ascension and Tristan da Cunha",,,
Zimbabwe 2019,Zimbabwe,2019,zwe,19,0.319737861,d_asst_01,0.029080824,0.118344693,0.290657037,6,0.104551289,6,Assets,,,KNA,Saint Kitts and Nevis,,,
Cameroon 2018,Cameroon,2018,cmr,18,0.382727494,d_cm_01,0.009891145,0.048444269,0.372836349,10,0.027816346,10,Child mortality,,,LCA,Saint Lucia,,,
Cameroon 2018,Cameroon,2018,cmr,18,0.382727494,d_nutr_01,0.030820865,0.141026208,0.351906628,6,0.081232524,7,Nutrition,,,MAF,Saint Martin (French part),,,
Cameroon 2018,Cameroon,2018,cmr,18,0.382727494,d_satt_01,0.021130511,0.113975106,0.361596983,8,0.065605883,9,School attendance,,,SPM,Saint Pierre and Miquelon,,,
Cameroon 2018,Cameroon,2018,cmr,18,0.382727494,d_educ_01,0.020340937,0.116437727,0.362386557,9,0.066908185,8,Schooling,,,VCT,Saint Vincent and the Grenadines,,,
Cameroon 2018,Cameroon,2018,cmr,18,0.382727494,d_elct_01,0.042942189,0.220468123,0.339785305,4,0.125895215,4,Electricity,,,WSM,Samoa,,,
Cameroon 2018,Cameroon,2018,cmr,18,0.382727494,d_wtr_01,0.040947013,0.182397804,0.34178048,5,0.105109727,5,Drinking water,,,SMR,San Marino,,,
Cameroon 2018,Cameroon,2018,cmr,18,0.382727494,d_sani_01,0.057229156,0.230354354,0.325498338,2,0.134757761,3,Sanitation,,,STP,Sao Tome and Principe,,,
Cameroon 2018,Cameroon,2018,cmr,18,0.382727494,d_hsg_01,0.053282559,0.241831102,0.329444935,3,0.139624971,2,Housing,,,SAU,Saudi Arabia,,,
Cameroon 2018,Cameroon,2018,cmr,18,0.382727494,d_ckfl_01,0.078554343,0.284018094,0.304173151,1,0.169557929,1,Cooking fuel,,,SEN,Senegal,,,
Cameroon 2018,Cameroon,2018,cmr,18,0.382727494,d_asst_01,0.027588777,0.145929047,0.355138716,7,0.08349146,6,Assets,,,SRB,Serbia,,,
Laos 2017,Laos,2017,lao,17,0.236501914,d_cm_01,0.002725262,0.009123697,0.233776652,10,0.013517421,10,Child mortality,,,SYC,Seychelles,,,
Laos 2017,Laos,2017,lao,17,0.236501914,d_nutr_01,0.021408601,0.060761475,0.215093313,4,0.089929563,6,Nutrition,,,SLE,Sierra Leone,,,
Laos 2017,Laos,2017,lao,17,0.236501914,d_satt_01,0.011967396,0.043887031,0.224534519,7,0.066774086,7,School attendance,,,SGP,Singapore,,,
Laos 2017,Laos,2017,lao,17,0.236501914,d_educ_01,0.024113987,0.080283393,0.212387928,3,0.122349498,3,Schooling,,,SXM,Sint Maarten (Dutch part),,,
Laos 2017,Laos,2017,lao,17,0.236501914,d_elct_01,0.007015436,0.034738313,0.229486479,9,0.054499516,9,Electricity,,,SVK,Slovakia,,,
Laos 2017,Laos,2017,lao,17,0.236501914,d_wtr_01,0.017007257,0.060638852,0.219494658,6,0.092131732,5,Drinking water,,,SVN,Slovenia,,,
Laos 2017,Laos,2017,lao,17,0.236501914,d_sani_01,0.028932909,0.095976344,0.207569005,2,0.145912202,2,Sanitation,,,SLB,Solomon Islands,,,
Laos 2017,Laos,2017,lao,17,0.236501914,d_hsg_01,0.021047942,0.070832799,0.215453972,5,0.107530181,4,Housing,,,SOM,Somalia,,,
Laos 2017,Laos,2017,lao,17,0.236501914,d_ckfl_01,0.09346778,0.140969484,0.143034134,1,0.244035873,1,Cooking fuel,,,ZAF,South Africa,,,
Laos 2017,Laos,2017,lao,17,0.236501914,d_asst_01,0.008815345,0.040488151,0.22768657,8,0.063319928,8,Assets,,,SGS,South Georgia and the South Sandwich Islands,,,
Serbia 2010,Serbia,2010,srb,10,0.048598418,d_cm_01,0.00138208,0.000791105,0.047216339,6,0.029871761,9,Child mortality,,,SSD,South Sudan,,,
Serbia 2010,Serbia,2010,srb,10,0.048598418,d_nutr_01,0.002125032,0.001129371,0.046473387,5,0.035614855,8,Nutrition,,,ESP,Spain,,,
Serbia 2010,Serbia,2010,srb,10,0.048598418,d_satt_01,0.00042384,0.000506365,0.048174579,8,0.013482602,10,School attendance,,,LKA,Sri Lanka,,,
Serbia 2010,Serbia,2010,srb,10,0.048598418,d_educ_01,0.003636542,0.003311882,0.044961877,3,0.121485526,3,Schooling,,,SDN,Sudan (the),,,
Serbia 2010,Serbia,2010,srb,10,0.048598418,d_elct_01,0.000244309,0.000614949,0.04835411,10,0.0403197,6,Electricity,,,SUR,Suriname,,,
Serbia 2010,Serbia,2010,srb,10,0.048598418,d_wtr_01,0.001228377,0.001083098,0.047370042,7,0.038433079,7,Drinking water,,,SJM,Svalbard and Jan Mayen,,,
Serbia 2010,Serbia,2010,srb,10,0.048598418,d_sani_01,0.002153915,0.002198597,0.046444504,4,0.082974426,4,Sanitation,,,SWE,Sweden,,,
Serbia 2010,Serbia,2010,srb,10,0.048598418,d_hsg_01,0.005908215,0.00374696,0.042690204,2,0.147498425,2,Housing,,,CHE,Switzerland,,,
Serbia 2010,Serbia,2010,srb,10,0.048598418,d_ckfl_01,0.031233309,0.008949659,0.01736511,1,0.446011208,1,Cooking fuel,,,SYR,Syrian Arab Republic,,,
Serbia 2010,Serbia,2010,srb,10,0.048598418,d_asst_01,0.000262801,0.000675713,0.048335617,9,0.044308419,5,Assets,,,TWN,Taiwan (Province of China),,,
Turkmenistan 2006,Turkmenistan,2006,tkm,6,0.070499166,d_cm_01,0.017680921,0.010311197,0.052818245,1,0.202937666,2,Child mortality,,,TJK,Tajikistan,,,
Turkmenistan 2006,Turkmenistan,2006,tkm,6,0.070499166,d_nutr_01,0.012378503,0.006699384,0.058120663,3,0.130130283,5,Nutrition,,,TZA,"Tanzania, United Republic of",,,
Turkmenistan 2006,Turkmenistan,2006,tkm,6,0.070499166,d_satt_01,0.00520196,0.003813212,0.065297206,7,0.071887728,7,School attendance,,,THA,Thailand,,,
Turkmenistan 2006,Turkmenistan,2006,tkm,6,0.070499166,d_educ_01,0.000261496,0.00019315,0.07023767,8,0.004123549,8,Schooling,,,TLS,Timor-Leste,,,
Turkmenistan 2006,Turkmenistan,2006,tkm,6,0.070499166,d_elct_01,0.000167754,0.00018012,0.070331412,9,0.003586567,9,Electricity,,,TGO,Togo,,,
Turkmenistan 2006,Turkmenistan,2006,tkm,6,0.070499166,d_wtr_01,0.007687181,0.008453896,0.062811985,4,0.149974876,3,Drinking water,,,TKL,Tokelau,,,
Turkmenistan 2006,Turkmenistan,2006,tkm,6,0.070499166,d_sani_01,0.005474595,0.004222876,0.065024571,6,0.081307828,6,Sanitation,,,TON,Tonga,,,
Turkmenistan 2006,Turkmenistan,2006,tkm,6,0.070499166,d_hsg_01,0.014854945,0.011564223,0.055644221,2,0.220111352,1,Housing,,,TTO,Trinidad and Tobago,,,
Turkmenistan 2006,Turkmenistan,2006,tkm,6,0.070499166,d_asst_01,0.006791811,0.007542449,0.063707355,5,0.135940149,4,Assets,,,TUN,Tunisia,,,
Suriname 2010,Suriname,2010,sur,10,0.080612855,d_nutr_01,0.00624563,0.009245725,0.074367224,5,0.052855126,8,Nutrition,,,TUR,Turkey,,,
Suriname 2010,Suriname,2010,sur,10,0.080612855,d_satt_01,0.003199034,0.006657598,0.077413821,9,0.03714125,9,School attendance,,,TKM,Turkmenistan,,,
Suriname 2010,Suriname,2010,sur,10,0.080612855,d_educ_01,0.013821317,0.026745162,0.066791537,2,0.156654407,2,Schooling,,,TCA,Turks and Caicos Islands (the),,,
Suriname 2010,Suriname,2010,sur,10,0.080612855,d_elct_01,0.005915461,0.015389679,0.074697394,6,0.089121363,7,Electricity,,,TUV,Tuvalu,,,
Suriname 2010,Suriname,2010,sur,10,0.080612855,d_wtr_01,0.005054967,0.016619096,0.075557888,8,0.092449734,6,Drinking water,,,UGA,Uganda,,,
Suriname 2010,Suriname,2010,sur,10,0.080612855,d_sani_01,0.020809751,0.03228303,0.059803103,1,0.197019072,1,Sanitation,,,UKR,Ukraine,,,
Suriname 2010,Suriname,2010,sur,10,0.080612855,d_hsg_01,0.006962062,0.019943486,0.073650793,4,0.112529368,5,Housing,,,ARE,United Arab Emirates (the),,,
Suriname 2010,Suriname,2010,sur,10,0.080612855,d_ckfl_01,0.012730952,0.024887111,0.067881903,3,0.148572063,3,Cooking fuel,,,GBR,United Kingdom of Great Britain and Northern Ireland (the),,,
Suriname 2010,Suriname,2010,sur,10,0.080612855,d_asst_01,0.00587368,0.020731646,0.074739175,7,0.113657617,4,Assets,,,UMI,United States Minor Outlying Islands (the),,,
Malawi 2020,Malawi,2020,mwi,20,0.460508622,d_cm_01,0.003920032,0.018970251,0.45658859,10,0.009568906,10,Child mortality,,,USA,United States of America (the),,,
Malawi 2020,Malawi,2020,mwi,20,0.460508622,d_nutr_01,0.024270466,0.114835133,0.436238156,8,0.057735482,8,Nutrition,,,URY,Uruguay,,,
Malawi 2020,Malawi,2020,mwi,20,0.460508622,d_satt_01,0.008257306,0.042865614,0.452251315,9,0.021717024,9,School attendance,,,UZB,Uzbekistan,,,
Malawi 2020,Malawi,2020,mwi,20,0.460508622,d_educ_01,0.028079017,0.142625337,0.432429604,7,0.071505984,7,Schooling,,,VUT,Vanuatu,,,
Malawi 2020,Malawi,2020,mwi,20,0.460508622,d_elct_01,0.08036754,0.331438868,0.380141081,2,0.168655589,2,Electricity,,,VEN,Venezuela (Bolivarian Republic of),,,
Malawi 2020,Malawi,2020,mwi,20,0.460508622,d_wtr_01,0.034844615,0.158843875,0.425664007,6,0.079815212,6,Drinking water,,,VNM,Viet Nam,,,
Malawi 2020,Malawi,2020,mwi,20,0.460508622,d_sani_01,0.053998716,0.232958334,0.406509905,5,0.117608326,5,Sanitation,,,VGB,Virgin Islands (British),,,
Malawi 2020,Malawi,2020,mwi,20,0.460508622,d_hsg_01,0.072030721,0.310830996,0.3884779,3,0.1572036,3,Housing,,,VIR,Virgin Islands (U.S.),,,
Malawi 2020,Malawi,2020,mwi,20,0.460508622,d_ckfl_01,0.098759053,0.359952105,0.361749569,1,0.18742708,1,Cooking fuel,,,WLF,Wallis and Futuna,,,
Malawi 2020,Malawi,2020,mwi,20,0.460508622,d_asst_01,0.055981155,0.256508679,0.404527466,4,0.128762795,4,Assets,,,ESH,Western Sahara,,,
Palestine 2010,Palestine,2010,pse,10,0.029572114,d_cm_01,0.002269471,0.000699531,0.027302643,4,0.02277305,9,Child mortality,,,YEM,Yemen,,,
Palestine 2010,Palestine,2010,pse,10,0.029572114,d_nutr_01,0.009436909,0.002490575,0.020135205,1,0.138053993,4,Nutrition,,,ZMB,Zambia,,,
Palestine 2010,Palestine,2010,pse,10,0.029572114,d_satt_01,0.003117424,0.001410682,0.026454689,3,0.094586941,6,School attendance,,,ZWE,Zimbabwe,,,
Palestine 2010,Palestine,2010,pse,10,0.029572114,d_educ_01,0.001490365,0.00080268,0.028081749,5,0.061642465,8,Schooling,,,ALA,Åland Islands,,,
Palestine 2010,Palestine,2010,pse,10,0.029572114,d_elct_01,0.001145963,0.001881527,0.02842615,7,0.144048575,2,Electricity,,,,,,,
Palestine 2010,Palestine,2010,pse,10,0.029572114,d_wtr_01,0.000665086,0.000227215,0.028907028,9,0.006533116,10,Drinking water,,,,,,,
Palestine 2010,Palestine,2010,pse,10,0.029572114,d_sani_01,0.00883104,0.003122047,0.020741073,2,0.23219689,1,Sanitation,,,,,,,
Palestine 2010,Palestine,2010,pse,10,0.029572114,d_hsg_01,0.000431405,0.000833488,0.029140709,10,0.067008173,7,Housing,,,,,,,
Palestine 2010,Palestine,2010,pse,10,0.029572114,d_ckfl_01,0.000767745,0.001144718,0.028804369,8,0.094952479,5,Cooking fuel,,,,,,,
Palestine 2010,Palestine,2010,pse,10,0.029572114,d_asst_01,0.001416705,0.0018091,0.028155408,6,0.138204318,3,Assets,,,,,,,
Liberia 2020,Liberia,2020,lbr,20,0.460107158,d_cm_01,0.006398841,0.032990711,0.453708317,10,0.015963384,10,Child mortality,,,,,,,
Liberia 2020,Liberia,2020,lbr,20,0.460107158,d_nutr_01,0.028117194,0.134510267,0.431989964,7,0.064918243,8,Nutrition,,,,,,,
Liberia 2020,Liberia,2020,lbr,20,0.460107158,d_satt_01,0.020172893,0.102488468,0.439934265,9,0.049566912,9,School attendance,,,,,,,
Liberia 2020,Liberia,2020,lbr,20,0.460107158,d_educ_01,0.026467346,0.144102481,0.433639812,8,0.069401974,7,Schooling,,,,,,,
Liberia 2020,Liberia,2020,lbr,20,0.460107158,d_elct_01,0.076877402,0.326711801,0.383229756,2,0.159551461,2,Electricity,,,,,,,
Liberia 2020,Liberia,2020,lbr,20,0.460107158,d_wtr_01,0.031578936,0.15311234,0.428528222,6,0.073895525,6,Drinking water,,,,,,,
Liberia 2020,Liberia,2020,lbr,20,0.460107158,d_sani_01,0.074950961,0.318690919,0.385156197,3,0.155654298,3,Sanitation,,,,,,,
Liberia 2020,Liberia,2020,lbr,20,0.460107158,d_hsg_01,0.049748721,0.246367649,0.410358437,4,0.118392357,4,Housing,,,,,,,
Liberia 2020,Liberia,2020,lbr,20,0.460107158,d_ckfl_01,0.098008041,0.357709116,0.362099117,1,0.179341945,1,Cooking fuel,,,,,,,
Liberia 2020,Liberia,2020,lbr,20,0.460107158,d_asst_01,0.047786822,0.235539221,0.412320336,5,0.113313901,5,Assets,,,,,,,
Zambia 2014,Zambia,2014,zmb,14,0.452976673,d_cm_01,0.007179901,0.034791567,0.445796772,10,0.016484735,10,Child mortality,,,,,,,
Zambia 2014,Zambia,2014,zmb,14,0.452976673,d_nutr_01,0.036472275,0.169558357,0.416504397,6,0.080418419,6,Nutrition,,,,,,,
Zambia 2014,Zambia,2014,zmb,14,0.452976673,d_satt_01,0.023044154,0.120772441,0.429932519,8,0.057235852,8,School attendance,,,,,,,
Zambia 2014,Zambia,2014,zmb,14,0.452976673,d_educ_01,0.013842575,0.08233672,0.439134098,9,0.039130395,9,Schooling,,,,,,,
Zambia 2014,Zambia,2014,zmb,14,0.452976673,d_elct_01,0.073161331,0.334052906,0.379815342,2,0.159296721,2,Electricity,,,,,,,
Zambia 2014,Zambia,2014,zmb,14,0.452976673,d_wtr_01,0.048221597,0.236560396,0.404755076,5,0.111808343,5,Drinking water,,,,,,,
Zambia 2014,Zambia,2014,zmb,14,0.452976673,d_sani_01,0.072749297,0.307564737,0.380227376,3,0.147869432,3,Sanitation,,,,,,,
Zambia 2014,Zambia,2014,zmb,14,0.452976673,d_hsg_01,0.058958125,0.290732503,0.394018547,4,0.137426747,4,Housing,,,,,,,
Zambia 2014,Zambia,2014,zmb,14,0.452976673,d_ckfl_01,0.089258478,0.356330357,0.363718195,1,0.173423869,1,Cooking fuel,,,,,,,
Zambia 2014,Zambia,2014,zmb,14,0.452976673,d_asst_01,0.03008894,0.162764991,0.422887733,7,0.076905488,7,Assets,,,,,,,
Nepal 2019,Nepal,2019,npl,19,0.214282527,d_cm_01,0.001699278,0.00449339,0.212583249,10,0.008161178,10,Child mortality,,,,,,,
Nepal 2019,Nepal,2019,npl,19,0.214282527,d_nutr_01,0.018427336,0.046119136,0.195855191,5,0.084911546,5,Nutrition,,,,,,,
Nepal 2019,Nepal,2019,npl,19,0.214282527,d_satt_01,0.005064382,0.015923851,0.209218145,9,0.029333177,9,School attendance,,,,,,,
Nepal 2019,Nepal,2019,npl,19,0.214282527,d_educ_01,0.017900632,0.053586613,0.196381895,6,0.097957212,4,Schooling,,,,,,,
Nepal 2019,Nepal,2019,npl,19,0.214282527,d_elct_01,0.010148633,0.038053484,0.204133894,7,0.069818775,7,Electricity,,,,,,,
Nepal 2019,Nepal,2019,npl,19,0.214282527,d_wtr_01,0.006548611,0.020299441,0.207733916,8,0.038122249,8,Drinking water,,,,,,,
Nepal 2019,Nepal,2019,npl,19,0.214282527,d_sani_01,0.021384935,0.042738914,0.192897592,3,0.081299896,6,Sanitation,,,,,,,
Nepal 2019,Nepal,2019,npl,19,0.214282527,d_hsg_01,0.056026119,0.123190164,0.158256408,2,0.235403773,2,Housing,,,,,,,
Nepal 2019,Nepal,2019,npl,19,0.214282527,d_ckfl_01,0.056792361,0.122753568,0.157490166,1,0.235784996,1,Cooking fuel,,,,,,,
Nepal 2019,Nepal,2019,npl,19,0.214282527,d_asst_01,0.020290241,0.064995859,0.193992286,4,0.119207198,3,Assets,,,,,,,
Guinea-Bissau 2014,Guinea-Bissau,2014,gnb,14,0.529780891,d_cm_01,0.012844232,0.073525829,0.516936658,10,0.028097735,10,Child mortality,,,,,,,
Guinea-Bissau 2014,Guinea-Bissau,2014,gnb,14,0.529780891,d_nutr_01,0.036494154,0.198931084,0.493286737,6,0.075665099,6,Nutrition,,,,,,,
Guinea-Bissau 2014,Guinea-Bissau,2014,gnb,14,0.529780891,d_satt_01,0.03295683,0.18809521,0.496824061,8,0.071582469,7,School attendance,,,,,,,
Guinea-Bissau 2014,Guinea-Bissau,2014,gnb,14,0.529780891,d_educ_01,0.039887687,0.226065236,0.489893203,5,0.085816124,5,Schooling,,,,,,,
Guinea-Bissau 2014,Guinea-Bissau,2014,gnb,14,0.529780891,d_elct_01,0.081559816,0.392447049,0.448221074,4,0.150443999,4,Electricity,,,,,,,
Guinea-Bissau 2014,Guinea-Bissau,2014,gnb,14,0.529780891,d_wtr_01,0.033978187,0.187565765,0.495802703,7,0.071200827,8,Drinking water,,,,,,,
Guinea-Bissau 2014,Guinea-Bissau,2014,gnb,14,0.529780891,d_sani_01,0.086801321,0.409435408,0.44297957,3,0.157384434,3,Sanitation,,,,,,,
Guinea-Bissau 2014,Guinea-Bissau,2014,gnb,14,0.529780891,d_hsg_01,0.092001185,0.416034816,0.437779705,2,0.160830018,2,Housing,,,,,,,
Guinea-Bissau 2014,Guinea-Bissau,2014,gnb,14,0.529780891,d_ckfl_01,0.0979699,0.425673125,0.431810991,1,0.165678485,1,Cooking fuel,,,,,,,
Guinea-Bissau 2014,Guinea-Bissau,2014,gnb,14,0.529780891,d_asst_01,0.015287578,0.087638994,0.514493313,9,0.03330081,9,Assets,,,,,,,
North Macedonia 2019,North Macedonia,2019,mkd,19,0.038441644,d_nutr_01,0.001340971,0.000890853,0.037100674,6,0.021280614,7,Nutrition,,,,,,,
North Macedonia 2019,North Macedonia,2019,mkd,19,0.038441644,d_satt_01,0.000834435,0.001084644,0.037607209,7,0.063636444,6,School attendance,,,,,,,
North Macedonia 2019,North Macedonia,2019,mkd,19,0.038441644,d_educ_01,0.001680821,0.001587337,0.036760823,3,0.112603273,3,Schooling,,,,,,,
North Macedonia 2019,North Macedonia,2019,mkd,19,0.038441644,d_elct_01,0.000242008,0.00067599,0.038199636,9,0.081192575,5,Electricity,,,,,,,
North Macedonia 2019,North Macedonia,2019,mkd,19,0.038441644,d_wtr_01,0.001368253,0.0006588,0.037073391,5,0.016550627,8,Drinking water,,,,,,,
North Macedonia 2019,North Macedonia,2019,mkd,19,0.038441644,d_sani_01,0.005179562,0.004585586,0.033262082,2,0.168875341,2,Sanitation,,,,,,,
North Macedonia 2019,North Macedonia,2019,mkd,19,0.038441644,d_hsg_01,0.001397315,0.00053019,0.037044329,4,0.012524351,9,Housing,,,,,,,
North Macedonia 2019,North Macedonia,2019,mkd,19,0.038441644,d_ckfl_01,0.026066714,0.006646157,0.01237493,1,0.426940076,1,Cooking fuel,,,,,,,
North Macedonia 2019,North Macedonia,2019,mkd,19,0.038441644,d_asst_01,0.000331565,0.000812895,0.038110079,8,0.096396699,4,Assets,,,,,,,
Thailand 2019,Thailand,2019,tha,19,0.041526048,d_cm_01,0.001171123,0.000612935,0.040354925,6,0.025967242,7,Child mortality,,,,,,,
Thailand 2019,Thailand,2019,tha,19,0.041526048,d_nutr_01,0.003568745,0.001422803,0.037957303,3,0.060789347,6,Nutrition,,,,,,,
Thailand 2019,Thailand,2019,tha,19,0.041526048,d_satt_01,0.0009299,0.000542488,0.040596148,8,0.02282788,8,School attendance,,,,,,,
Thailand 2019,Thailand,2019,tha,19,0.041526048,d_educ_01,0.012948575,0.006114695,0.028577473,2,0.28471313,2,Schooling,,,,,,,
Thailand 2019,Thailand,2019,tha,19,0.041526048,d_elct_01,0.000104377,0.000272141,0.041421671,10,0.015096899,10,Electricity,,,,,,,
Thailand 2019,Thailand,2019,tha,19,0.041526048,d_wtr_01,0.000500633,0.000362814,0.041025414,9,0.017047472,9,Drinking water,,,,,,,
Thailand 2019,Thailand,2019,tha,19,0.041526048,d_sani_01,0.002801919,0.001756125,0.038724129,4,0.092173148,4,Sanitation,,,,,,,
Thailand 2019,Thailand,2019,tha,19,0.041526048,d_hsg_01,0.002518221,0.001995579,0.039007826,5,0.09303976,3,Housing,,,,,,,
Thailand 2019,Thailand,2019,tha,19,0.041526048,d_ckfl_01,0.016041722,0.007177958,0.025484326,1,0.327046829,1,Cooking fuel,,,,,,,
Thailand 2019,Thailand,2019,tha,19,0.041526048,d_asst_01,0.000940833,0.001153666,0.040585215,7,0.061298293,5,Assets,,,,,,,
Zimbabwe 2011,Zimbabwe,2011,zwe,11,0.370997763,d_cm_01,0.005303732,0.022548232,0.365694031,9,0.015019051,10,Child mortality,,,,,,,
Zimbabwe 2011,Zimbabwe,2011,zwe,11,0.370997763,d_nutr_01,0.024127703,0.096304581,0.34687006,7,0.064301809,7,Nutrition,,,,,,,
Zimbabwe 2011,Zimbabwe,2011,zwe,11,0.370997763,d_satt_01,0.009457666,0.042236554,0.361540097,8,0.028208406,8,School attendance,,,,,,,
